,Date,Machine_ID,Assembly_Line_No,Coolant_Temperature,Hydraulic_Oil_Temperature,Spindle_Bearing_Temperature,Spindle_Vibration,Tool_Vibration,Voltage,Torque,Downtime,Hydraulic_Pressure,Coolant_Pressure,Air_System_Pressure,Cutting,Spindle_Speed
1875,2022-04-02,Makino-L2-Unit1-2015,Shopfloor-L2,14.0,46.1,28.0,0.874,19.783,314.0,25.04995278,Machine_Failure,8135000.0,471861.9,678041.1,3670.0,317.6
1876,2022-04-02,Makino-L2-Unit1-2015,Shopfloor-L2,12.1,54.8,27.2,1.421,37.528,302.0,25.05652653,Machine_Failure,5599000.0,471819.2,651246.0,3550.0,317.6
1877,2022-04-02,Makino-L2-Unit1-2015,Shopfloor-L2,26.8,50.9,36.9,0.763,27.324,344.0,25.06573559,Machine_Failure,8015000.0,471656.4,644628.1,3930.0,317.4
1878,2022-04-02,Makino-L1-Unit1-2013,Shopfloor-L1,16.5,46.6,33.1,1.676,21.15,370.0,25.25134878,Machine_Failure,7250000.0,467445.4,622707.3,2790.0,315.1
1879,2022-04-02,Makino-L2-Unit1-2015,Shopfloor-L2,10.6,51.7,36.0,1.676,36.225,308.0,34.97300419,No_Machine_Failure,12540441.4,316480.5,624551.8,1950.0,235.9
1880,2022-04-02,Makino-L3-Unit1-2015,Shopfloor-L3,23.8,44.4,39.6,1.174,29.139,322.0,25.01713567,Machine_Failure,9786000.0,472499.5,607835.9,2580.0,318.0
1881,2022-04-02,Makino-L1-Unit1-2013,Shopfloor-L1,25.0,51.1,30.9,1.36,16.287,411.0,15.90071615,Machine_Failure,9375000.0,472515.4,623569.3,2800.0,365.8
1882,2022-04-02,Makino-L1-Unit1-2013,Shopfloor-L1,24.3,49.5,40.5,0.863,19.171,330.0,17.89931102,Machine_Failure,7003000.0,472549.1,641767.3,2710.0,341.7
1883,2022-04-02,Makino-L2-Unit1-2015,Shopfloor-L2,26.1,47.4,37.3,1.177,45.492,286.0,16.96410507,Machine_Failure,8311000.0,467541.7,734191.4,2500.0,443.4
1884,2022-04-02,Makino-L3-Unit1-2015,Shopfloor-L3,20.5,54.9,40.7,1.694,19.804,368.0,32.51929855,No_Machine_Failure,13245219.5,503035.8,653920.4,2770.0,336.9
1885,2022-04-02,Makino-L1-Unit1-2013,Shopfloor-L1,25.9,44.7,34.7,1.279,23.703,334.0,25.24734254,Machine_Failure,9076000.0,467673.0,640083.7,3670.0,315.2
1886,2022-04-02,Makino-L3-Unit1-2015,Shopfloor-L3,20.6,52.5,36.9,0.943,35.6,356.0,33.92336502,No_Machine_Failure,9944487.1,503858.1,572035.8,2760.0,337.4
1887,2022-04-02,Makino-L2-Unit1-2015,Shopfloor-L2,20.6,42.7,30.4,1.231,33.445,234.0,32.37045571,No_Machine_Failure,12785972.5,504013.5,699024.9,2920.0,337.5
1888,2022-04-02,Makino-L3-Unit1-2015,Shopfloor-L3,20.3,41.4,30.4,0.77,23.408,331.0,23.69475878,No_Machine_Failure,15070332.9,500833.4,631918.2,2800.0,335.8
1889,2022-04-02,Makino-L2-Unit1-2015,Shopfloor-L2,5.7,46.1,37.5,0.995,36.018,271.0,32.51929855,No_Machine_Failure,13922088.4,502939.4,646153.9,2000.0,336.7
1890,2022-04-02,Makino-L2-Unit1-2015,Shopfloor-L2,9.4,51.8,32.4,1.227,23.627,403.0,25.01451402,Machine_Failure,8326000.0,472660.4,661387.7,2660.0,318.1
1891,2022-04-02,Makino-L2-Unit1-2015,Shopfloor-L2,7.7,53.6,36.4,1.173,20.285,358.0,25.06836799,Machine_Failure,9513000.0,471463.7,683797.3,3610.0,460.2
1892,2022-04-02,Makino-L1-Unit1-2013,Shopfloor-L1,8.8,48.0,41.1,1.309,23.414,358.0,25.03025219,Machine_Failure,6063000.0,472186.1,680564.5,3670.0,443.4
1893,2022-04-02,Makino-L3-Unit1-2015,Shopfloor-L3,20.4,44.4,35.7,0.531,25.144,365.0,34.97300419,No_Machine_Failure,13628143.7,501476.7,586028.9,2720.0,336.0
1894,2022-04-02,Makino-L2-Unit1-2015,Shopfloor-L2,11.9,45.2,38.5,1.273,17.099,279.0,35.5812209,No_Machine_Failure,15066900.4,305345.1,682397.7,1890.0,237.8
1895,2022-04-03,Makino-L3-Unit1-2015,Shopfloor-L3,27.0,41.4,38.1,0.837,24.247,355.0,24.93872434,Machine_Failure,14598000.0,474314.8,591154.0,2800.0,365.8
1896,2022-04-03,Makino-L2-Unit1-2015,Shopfloor-L2,15.4,42.5,35.2,1.485,20.876,343.0,16.96410507,Machine_Failure,6125000.0,471200.2,604871.3,2560.0,341.7
1897,2022-04-03,Makino-L1-Unit1-2013,Shopfloor-L1,4.5,55.4,29.6,0.688,24.798,366.0,32.37045571,No_Machine_Failure,13940223.2,501302.4,685736.7,1860.0,295.4
1898,2022-04-03,Makino-L3-Unit1-2015,Shopfloor-L3,25.6,45.8,33.3,0.316,20.272,380.0,24.94002717,Machine_Failure,13934000.0,474303.2,720473.9,3910.0,443.4
1899,2022-04-03,Makino-L1-Unit1-2013,Shopfloor-L1,10.6,47.6,34.7,0.732,22.271,316.0,15.1197393,Machine_Failure,9870000.0,474145.7,691659.6,2860.0,319.0
1900,2022-04-03,Makino-L2-Unit1-2015,Shopfloor-L2,24.1,37.6,34.0,0.904,22.074,464.0,24.99879562,Machine_Failure,9081000.0,473062.3,626714.6,3590.0,298.6
1901,2022-04-03,Makino-L1-Unit1-2013,Shopfloor-L1,15.3,47.0,35.7,0.3,32.236,388.0,15.1197393,Machine_Failure,6324000.0,474421.7,671674.3,2750.0,443.4
1902,2022-04-03,Makino-L3-Unit1-2015,Shopfloor-L3,20.6,45.1,32.4,0.61,30.447,359.0,25.07495142,Machine_Failure,6711000.0,471267.4,660147.8,3580.0,365.8
1903,2022-04-03,Makino-L3-Unit1-2015,Shopfloor-L3,30.3,48.8,37.8,0.928,31.159,339.0,25.00010473,Machine_Failure,6027000.0,472945.6,649803.8,2530.0,425.5
1904,2022-04-03,Makino-L1-Unit1-2013,Shopfloor-L1,20.6,55.8,34.9,1.019,33.935,396.0,17.89931102,Machine_Failure,8027000.0,474546.0,675719.8,2550.0,365.8
1905,2022-04-03,Makino-L1-Unit1-2013,Shopfloor-L1,8.5,49.0,32.7,1.223,14.931,404.0,25.00927236,Machine_Failure,8309000.0,472798.2,638820.8,2840.0,442.1
1906,2022-04-03,Makino-L1-Unit1-2013,Shopfloor-L1,28.7,48.2,33.3,0.495,19.68,405.0,25.07363445,Machine_Failure,6376000.0,471316.0,720919.4,3580.0,346.7
1907,2022-04-03,Makino-L2-Unit1-2015,Shopfloor-L2,5.7,50.1,38.4,1.513,18.803,400.0,35.58033366,No_Machine_Failure,10743057.6,501543.2,633806.1,1870.0,336.2
1908,2022-04-03,Makino-L3-Unit1-2015,Shopfloor-L3,20.4,43.6,37.4,1.406,41.219,387.0,23.6583577,No_Machine_Failure,12398961.4,389503.1,528383.3,1990.0,295.4
1909,2022-04-03,Makino-L3-Unit1-2015,Shopfloor-L3,20.6,50.5,29.0,1.5,18.007,370.0,31.5210747,No_Machine_Failure,8802437.2,388883.5,674804.6,1880.0,270.0
1910,2022-04-03,Makino-L2-Unit1-2015,Shopfloor-L2,10.6,49.0,31.6,1.151,27.895,348.0,35.58033366,No_Machine_Failure,9435394.9,501516.4,595561.2,2680.0,235.9
1911,2022-04-03,Makino-L3-Unit1-2015,Shopfloor-L3,9.9,48.7,35.2,1.377,6.886,373.0,35.58033366,No_Machine_Failure,14943901.0,501158.3,585778.2,2020.0,235.9
1912,2022-04-03,Makino-L2-Unit1-2015,Shopfloor-L2,20.5,51.0,33.8,1.433,32.864,290.0,23.59055196,No_Machine_Failure,16166384.8,503734.1,674032.9,2820.0,307.3
1913,2022-04-03,Makino-L3-Unit1-2015,Shopfloor-L3,7.7,46.7,27.5,0.317,31.368,396.0,24.93742165,Machine_Failure,9049000.0,474481.3,628970.6,2640.0,390.5
1914,2022-04-03,Makino-L2-Unit1-2015,Shopfloor-L2,9.9,53.2,33.0,1.052,25.13,300.0,33.92336502,No_Machine_Failure,12393939.8,501193.5,704568.2,1950.0,335.9
1915,2022-04-03,Makino-L1-Unit1-2013,Shopfloor-L1,28.7,47.1,37.6,1.095,37.675,310.0,25.0815383,Machine_Failure,9433000.0,471236.1,684323.3,2510.0,466.0
1916,2022-04-03,Makino-L3-Unit1-2015,Shopfloor-L3,7.2,47.4,26.2,0.822,20.933,348.0,14.20288973,Machine_Failure,9136000.0,471248.5,703626.1,2460.0,460.2
1917,2022-04-04,Makino-L2-Unit1-2015,Shopfloor-L2,22.3,46.6,37.1,1.492,17.187,298.0,15.90071615,Machine_Failure,13934000.0,473326.7,686451.3,2700.0,318.4
1918,2022-04-04,Makino-L2-Unit1-2015,Shopfloor-L2,20.4,51.8,40.7,1.273,27.168,419.0,32.51929855,No_Machine_Failure,11999464.7,502316.1,695459.4,2170.0,336.6
1919,2022-04-04,Makino-L1-Unit1-2013,Shopfloor-L1,26.4,58.7,36.5,1.45,35.031,320.0,15.1197393,Machine_Failure,5792000.0,456685.4,626280.2,3690.0,442.1
1920,2022-04-04,Makino-L3-Unit1-2015,Shopfloor-L3,27.0,45.2,36.3,1.59,16.608,327.0,24.95045469,Machine_Failure,7038000.0,474089.6,619933.2,3690.0,442.1
1921,2022-04-04,Makino-L3-Unit1-2015,Shopfloor-L3,9.6,49.6,33.5,1.279,22.973,300.0,24.96872385,Machine_Failure,6401000.0,689318.2,652303.6,3550.0,318.7
1922,2022-04-04,Makino-L3-Unit1-2015,Shopfloor-L3,20.1,50.7,36.8,0.615,24.094,273.0,24.96872385,Machine_Failure,7106000.0,656033.2,651411.8,3580.0,318.7
1923,2022-04-04,Makino-L3-Unit1-2015,Shopfloor-L3,22.7,47.2,37.8,1.34,25.194,424.0,15.1197393,Machine_Failure,12595000.0,484252.1,608228.5,2760.0,298.6
1924,2022-04-04,Makino-L1-Unit1-2013,Shopfloor-L1,4.3,52.4,33.3,1.125,35.621,330.0,16.96410507,Machine_Failure,14114000.0,689318.2,648059.8,2530.0,425.5
1925,2022-04-04,Makino-L1-Unit1-2013,Shopfloor-L1,25.6,51.5,31.8,1.008,20.129,408.0,16.44955444,Machine_Failure,8038000.0,535862.4,706351.8,3580.0,365.8
1926,2022-04-04,Makino-L1-Unit1-2013,Shopfloor-L1,5.6,46.4,31.7,0.853,23.79,384.0,17.89931102,Machine_Failure,6376000.0,591835.7,554260.4,2750.0,346.7
1927,2022-04-04,Makino-L2-Unit1-2015,Shopfloor-L2,8.6,42.7,37.5,0.836,20.646,346.0,15.90071615,Machine_Failure,14236000.0,656033.2,585106.2,2770.0,390.5
1928,2022-04-04,Makino-L3-Unit1-2015,Shopfloor-L3,25.6,48.4,36.9,0.772,22.122,344.0,15.90071615,Machine_Failure,7950000.0,473366.4,601303.1,2480.0,341.7
1929,2022-04-04,Makino-L3-Unit1-2015,Shopfloor-L3,27.0,46.4,38.7,1.42,28.137,311.0,16.44955444,Machine_Failure,7258000.0,473424.9,668658.2,2490.0,443.4
1930,2022-04-04,Makino-L3-Unit1-2015,Shopfloor-L3,7.4,53.4,30.8,1.256,31.097,450.0,23.65366893,No_Machine_Failure,11949547.4,501798.5,622223.2,1910.0,336.4
1931,2022-04-04,Makino-L3-Unit1-2015,Shopfloor-L3,25.6,43.0,29.9,1.037,28.35,295.0,15.90071615,Machine_Failure,5629000.0,473414.0,648683.8,3610.0,425.5
1932,2022-04-04,Makino-L1-Unit1-2013,Shopfloor-L1,4.5,44.2,38.7,1.571,38.513,354.0,31.5210747,No_Machine_Failure,14256130.8,502099.3,644880.1,2610.0,336.4
1933,2022-04-04,Makino-L3-Unit1-2015,Shopfloor-L3,20.4,49.5,30.0,0.858,24.73,412.0,23.65601308,No_Machine_Failure,14488252.9,501730.5,552227.9,2170.0,320.0
1934,2022-04-04,Makino-L1-Unit1-2013,Shopfloor-L1,20.4,46.1,35.8,1.367,21.532,360.0,23.64781058,No_Machine_Failure,12917765.4,502168.1,649317.3,1880.0,295.4
1935,2022-04-04,Makino-L2-Unit1-2015,Shopfloor-L2,16.9,47.7,38.1,1.171,24.077,397.0,17.89931102,Machine_Failure,7784000.0,474113.6,648401.7,2640.0,298.6
1936,2022-04-04,Makino-L1-Unit1-2013,Shopfloor-L1,20.9,48.1,29.3,0.717,26.779,382.0,35.58033366,No_Machine_Failure,11078656.7,312601.1,652565.6,2900.0,339.8
1937,2022-04-04,Makino-L1-Unit1-2013,Shopfloor-L1,20.4,43.8,37.7,0.744,21.084,361.0,32.37045571,No_Machine_Failure,12291972.2,501681.6,599143.3,1910.0,336.3
1938,2022-04-04,Makino-L3-Unit1-2015,Shopfloor-L3,21.0,46.8,36.2,0.773,21.191,363.0,30.51400825,No_Machine_Failure,11012046.1,506990.6,642967.3,3000.0,339.9
1939,2022-04-04,Makino-L2-Unit1-2015,Shopfloor-L2,20.4,44.9,35.5,1.32,25.686,340.0,34.97300419,No_Machine_Failure,11931519.0,502271.5,684091.8,1850.0,336.5
1940,2022-04-04,Makino-L1-Unit1-2013,Shopfloor-L1,20.4,47.5,35.2,1.16,31.062,303.0,23.64429696,No_Machine_Failure,12703683.6,316480.5,693795.8,2880.0,336.5
1941,2022-04-04,Makino-L2-Unit1-2015,Shopfloor-L2,20.6,47.1,37.4,0.82,20.124,385.0,23.54982242,No_Machine_Failure,11305820.1,305345.1,688935.9,1880.0,337.9
1942,2022-04-04,Makino-L1-Unit1-2013,Shopfloor-L1,20.9,48.1,37.0,1.29,24.889,312.0,23.41468439,No_Machine_Failure,12917549.6,305314.9,611412.2,1990.0,339.8
1943,2022-04-04,Makino-L2-Unit1-2015,Shopfloor-L2,28.7,41.3,34.1,1.132,29.237,370.0,14.20288973,Machine_Failure,8550000.0,473426.8,688512.5,2840.0,341.7
1944,2022-04-04,Makino-L2-Unit1-2015,Shopfloor-L2,8.7,48.6,36.8,0.848,21.712,341.0,23.65484095,No_Machine_Failure,9983990.4,501784.2,609396.1,2010.0,336.4
1945,2022-04-04,Makino-L3-Unit1-2015,Shopfloor-L3,23.6,57.1,36.9,1.092,24.876,411.0,16.44955444,Machine_Failure,9400000.0,473388.1,627966.6,2610.0,318.4
1946,2022-04-04,Makino-L1-Unit1-2013,Shopfloor-L1,20.9,46.1,38.1,1.078,32.599,380.0,32.51929855,No_Machine_Failure,12675785.5,316480.5,710257.3,2690.0,237.8
1947,2022-04-05,Makino-L3-Unit1-2015,Shopfloor-L3,28.7,51.4,29.0,1.536,29.388,362.0,17.89931102,Machine_Failure,17510000.0,469204.9,515187.6,3580.0,390.5
1948,2022-04-05,Makino-L2-Unit1-2015,Shopfloor-L2,25.6,40.8,28.8,0.974,29.343,356.0,15.1197393,Machine_Failure,13934000.0,656033.2,639512.1,3490.0,425.5
1949,2022-04-05,Makino-L1-Unit1-2013,Shopfloor-L1,10.5,42.9,38.0,1.777,27.88,337.0,16.44955444,Machine_Failure,8027000.0,469143.4,654488.8,3490.0,315.9
1950,2022-04-05,Makino-L2-Unit1-2015,Shopfloor-L2,29.8,50.4,44.0,0.907,25.246,377.0,25.18075848,Machine_Failure,6758000.0,469506.8,714260.3,2680.0,365.8
1951,2022-04-05,Makino-L3-Unit1-2015,Shopfloor-L3,24.4,47.2,35.3,1.195,20.028,230.0,14.10999444,Machine_Failure,7104000.0,556785.7,646694.3,3690.0,317.1
1952,2022-04-05,Makino-L1-Unit1-2013,Shopfloor-L1,24.4,41.7,23.5,1.467,31.143,286.0,25.19138832,Machine_Failure,6455000.0,468952.0,663421.2,2730.0,298.6
1953,2022-04-05,Makino-L1-Unit1-2013,Shopfloor-L1,25.6,44.6,35.8,0.812,24.098,306.0,25.22199915,Machine_Failure,8252000.0,468034.6,660537.8,2790.0,425.5
1954,2022-04-05,Makino-L3-Unit1-2015,Shopfloor-L3,9.3,48.5,34.0,0.951,29.074,318.0,15.90071615,Machine_Failure,13934000.0,484252.1,637486.5,3590.0,466.0
1955,2022-04-05,Makino-L2-Unit1-2015,Shopfloor-L2,26.5,48.8,36.0,1.923,34.87,315.0,16.44955444,Machine_Failure,9870000.0,686394.4,695772.2,3550.0,315.8
1956,2022-04-05,Makino-L3-Unit1-2015,Shopfloor-L3,12.2,44.7,33.5,0.706,13.829,347.0,33.92336502,No_Machine_Failure,8827913.4,305345.1,630165.2,2940.0,253.6
1957,2022-04-05,Makino-L1-Unit1-2013,Shopfloor-L1,28.7,47.8,37.5,0.752,33.199,415.0,17.89931102,Machine_Failure,8536000.0,468123.7,643483.2,2690.0,466.0
1958,2022-04-05,Makino-L1-Unit1-2013,Shopfloor-L1,24.4,50.1,41.4,0.707,23.254,324.0,25.18873002,Machine_Failure,7021000.0,469039.6,685119.1,2590.0,346.7
1959,2022-04-05,Makino-L1-Unit1-2013,Shopfloor-L1,4.5,51.0,35.1,1.392,30.55,335.0,34.97300419,No_Machine_Failure,8945874.7,305314.9,685567.2,2000.0,270.0
1960,2022-04-05,Makino-L1-Unit1-2013,Shopfloor-L1,26.4,52.9,29.7,0.969,30.294,361.0,25.21400655,Machine_Failure,5557000.0,468275.9,604398.5,2720.0,442.1
1961,2022-04-05,Makino-L1-Unit1-2013,Shopfloor-L1,11.9,51.5,34.1,0.604,3.469,356.0,23.40779603,No_Machine_Failure,12564668.0,507033.5,607495.5,2880.0,237.8
1962,2022-04-05,Makino-L3-Unit1-2015,Shopfloor-L3,25.6,53.7,28.3,0.988,22.528,348.0,25.0868103,Machine_Failure,8959000.0,471084.7,649288.2,2640.0,442.1
1963,2022-04-05,Makino-L3-Unit1-2015,Shopfloor-L3,26.4,48.5,37.6,0.409,29.695,312.0,15.1197393,Machine_Failure,5061000.0,683941.3,530550.6,3550.0,315.6
1964,2022-04-05,Makino-L1-Unit1-2013,Shopfloor-L1,7.4,49.0,32.6,1.269,25.913,359.0,23.53356995,No_Machine_Failure,8113822.1,316480.5,671818.6,1990.0,338.1
1965,2022-04-05,Makino-L2-Unit1-2015,Shopfloor-L2,25.6,39.6,34.4,1.064,29.041,386.0,15.1197393,Machine_Failure,5577000.0,471167.2,695912.7,3910.0,341.7
1966,2022-04-05,Makino-L1-Unit1-2013,Shopfloor-L1,30.3,53.0,31.5,1.781,23.896,370.0,24.99748665,Machine_Failure,8856000.0,473153.2,638485.1,2780.0,466.0
1967,2022-04-05,Makino-L3-Unit1-2015,Shopfloor-L3,8.7,45.5,35.36666666666667,0.545,15.204,349.0,35.58033366,No_Machine_Failure,9045874.7,500932.1,609433.4,2670.0,221.2
1968,2022-04-05,Makino-L2-Unit1-2015,Shopfloor-L2,25.6,49.3,34.9,1.224,28.178,283.0,14.44705039,Machine_Failure,6304000.0,469143.4,662947.5,2450.0,443.4
1969,2022-04-05,Makino-L1-Unit1-2013,Shopfloor-L1,28.7,47.9,31.6,0.99,22.371,294.0,25.21267494,Machine_Failure,8777000.0,468285.4,670955.6,3610.0,443.4
1970,2022-04-05,Makino-L1-Unit1-2013,Shopfloor-L1,24.4,49.8,37.6,0.501,21.321,417.0,24.99748665,Machine_Failure,9401000.0,473246.0,700958.7,3670.0,466.0
1971,2022-04-05,Makino-L2-Unit1-2015,Shopfloor-L2,5.7,49.9,39.0,1.424,18.603,288.0,23.39861785,No_Machine_Failure,9045874.7,310696.0,706540.9,2880.0,340.0
1972,2022-04-05,Makino-L2-Unit1-2015,Shopfloor-L2,20.8,44.0,28.0,0.912,27.387,444.0,23.49650556,No_Machine_Failure,14664812.5,310696.0,722462.9,2690.0,338.6
1973,2022-04-05,Makino-L2-Unit1-2015,Shopfloor-L2,29.8,48.7,36.3,0.522,22.892,333.0,16.44955444,Machine_Failure,6229000.0,468076.2,621646.2,2560.0,425.5
1974,2022-04-05,Makino-L2-Unit1-2015,Shopfloor-L2,11.9,47.3,29.3,0.986,35.843,298.0,23.51270686,No_Machine_Failure,11203951.2,388883.5,604114.5,2850.0,338.4
1975,2022-04-05,Makino-L3-Unit1-2015,Shopfloor-L3,24.4,49.9,29.4,1.231,16.854,383.0,25.19936659,Machine_Failure,7617000.0,468824.0,587783.6,2560.0,390.5
1976,2022-04-05,Makino-L2-Unit1-2015,Shopfloor-L2,26.4,49.0,33.6,0.706,17.049,395.0,25.17810242,Machine_Failure,6934000.0,469543.1,623175.2,2550.0,390.5
1977,2022-04-05,Makino-L1-Unit1-2013,Shopfloor-L1,10.6,49.7,36.3,1.142,14.627,316.0,23.52661147,No_Machine_Failure,14988417.6,305314.9,569208.5,2750.0,338.2
1978,2022-04-05,Makino-L1-Unit1-2013,Shopfloor-L1,9.9,48.1,32.2,1.363,26.3,344.0,23.39976473,No_Machine_Failure,12248050.1,305345.1,622245.0,2970.0,340.0
1979,2022-04-05,Makino-L3-Unit1-2015,Shopfloor-L3,20.7,44.7,34.7,0.78,20.725,403.0,23.51965711,No_Machine_Failure,13219709.8,505018.8,592643.2,2020.0,221.2
1980,2022-04-05,Makino-L3-Unit1-2015,Shopfloor-L3,27.0,44.2,40.5,1.027,29.724,471.0,17.89931102,Machine_Failure,8346000.0,468787.4,668292.2,2570.0,466.0
1981,2022-04-05,Makino-L3-Unit1-2015,Shopfloor-L3,20.8,44.7,33.7,1.182,31.507,333.0,23.47455377,No_Machine_Failure,8945874.7,316480.5,671855.4,2910.0,339.0
1982,2022-04-05,Makino-L2-Unit1-2015,Shopfloor-L2,7.4,54.9,38.4,0.818,24.834,288.0,35.58033366,No_Machine_Failure,13279299.5,507106.3,586567.8,2910.0,340.0
1983,2022-04-05,Makino-L2-Unit1-2015,Shopfloor-L2,30.3,49.8,36.6,1.632,25.435,339.0,25.20601901,Machine_Failure,8665000.0,468590.6,610814.0,2530.0,346.7
1984,2022-04-06,Makino-L2-Unit1-2015,Shopfloor-L2,23.4,46.4,32.3,0.899,30.249,363.0,15.1197393,Machine_Failure,6229000.0,471005.5,661050.7,2510.0,298.6
1985,2022-04-06,Makino-L3-Unit1-2015,Shopfloor-L3,5.7,46.1,35.7,0.653,19.091,371.0,23.84863623,No_Machine_Failure,8945874.7,497915.8,690085.8,1950.0,333.6
1986,2022-04-06,Makino-L3-Unit1-2015,Shopfloor-L3,20.3,47.5,40.4,1.011,13.48,364.0,35.5812209,No_Machine_Failure,9195733.2,500387.8,694095.0,2780.0,235.9
1987,2022-04-06,Makino-L1-Unit1-2013,Shopfloor-L1,9.9,51.0,33.2,0.915,26.625,383.0,23.775,No_Machine_Failure,9802714.3,386664.7,745473.0,2940.0,235.9
1988,2022-04-06,Makino-L3-Unit1-2015,Shopfloor-L3,19.5,49.0,37.9,0.873,22.805,300.0,14.10999444,Machine_Failure,5239000.0,468011.9,613623.9,2530.0,365.8
1989,2022-04-06,Makino-L3-Unit1-2015,Shopfloor-L3,7.4,48.8,40.3,1.102,17.104,315.0,32.51929855,No_Machine_Failure,8296880.8,499983.6,595934.5,2880.0,334.7
1990,2022-04-06,Makino-L2-Unit1-2015,Shopfloor-L2,8.7,51.1,39.2,0.685,20.189,314.0,33.92336502,No_Machine_Failure,11139794.0,382017.8,723445.2,1880.0,334.7
1991,2022-04-06,Makino-L1-Unit1-2013,Shopfloor-L1,8.7,46.3,35.2,0.703,25.576,333.0,23.82602186,No_Machine_Failure,7046602.0,498393.3,624758.4,2010.0,334.0
1992,2022-04-06,Makino-L3-Unit1-2015,Shopfloor-L3,4.5,54.2,32.6,1.652,24.281,374.0,26.31224707,No_Machine_Failure,11786470.2,499693.8,683389.4,1860.0,237.8
1993,2022-04-06,Makino-L2-Unit1-2015,Shopfloor-L2,4.5,48.3,35.0,0.924,30.832,303.0,32.72044546,No_Machine_Failure,8827913.4,498002.5,602803.5,1990.0,333.8
1994,2022-04-06,Makino-L2-Unit1-2015,Shopfloor-L2,28.7,45.8,35.8,1.506,20.161,355.0,14.20288973,Machine_Failure,6173000.0,591835.7,653381.9,3910.0,394.3
1995,2022-04-06,Makino-L2-Unit1-2015,Shopfloor-L2,29.8,48.4,32.5,1.105,29.905,384.0,15.1197393,Machine_Failure,13934000.0,656033.2,645845.8,2820.0,316.1
1996,2022-04-06,Makino-L2-Unit1-2015,Shopfloor-L2,27.0,51.0,35.5,0.877,23.49,338.0,16.44955444,Machine_Failure,8027000.0,689318.2,645187.2,3490.0,316.1
1997,2022-04-06,Makino-L2-Unit1-2015,Shopfloor-L2,11.9,47.7,32.6,1.152,29.579,367.0,23.85101918,No_Machine_Failure,10742151.5,316676.9,700317.7,1910.0,253.6
1998,2022-04-06,Makino-L3-Unit1-2015,Shopfloor-L3,26.4,49.5,36.4,1.663,30.24,360.0,25.16881063,Machine_Failure,13593000.0,556785.7,673544.7,3670.0,316.1
1999,2022-04-06,Makino-L1-Unit1-2013,Shopfloor-L1,12.2,48.5,35.1,0.655,20.022,341.0,35.58033366,No_Machine_Failure,11387373.9,316608.3,640473.2,2840.0,335.2
2000,2022-04-06,Makino-L2-Unit1-2015,Shopfloor-L2,10.6,42.2,46.0,1.22,28.861,363.0,23.81532475,No_Machine_Failure,10700095.0,379559.4,671529.8,2000.0,237.8
2001,2022-04-06,Makino-L1-Unit1-2013,Shopfloor-L1,7.4,50.5,38.7,1.038,27.939,341.0,23.81532475,No_Machine_Failure,6946602.0,498769.6,700922.3,1910.0,334.1
2002,2022-04-06,Makino-L1-Unit1-2013,Shopfloor-L1,4.5,48.5,34.9,0.597,18.014,344.0,25.22199915,Machine_Failure,5321000.0,593661.0,686939.6,3610.0,346.7
2003,2022-04-06,Makino-L1-Unit1-2013,Shopfloor-L1,6.8,52.5,37.0,0.779,34.97,236.0,23.81770106,No_Machine_Failure,9045874.7,498735.9,626259.3,1890.0,334.1
2004,2022-04-06,Makino-L2-Unit1-2015,Shopfloor-L2,20.2,45.5,39.7,1.085,21.205,395.0,31.62033518,No_Machine_Failure,13394445.3,386664.7,574901.4,2880.0,295.4
2005,2022-04-06,Makino-L2-Unit1-2015,Shopfloor-L2,10.6,50.1,29.8,0.413,32.541,354.0,0.0,No_Machine_Failure,7246602.0,500473.3,698582.2,2020.0,335.2
2006,2022-04-06,Makino-L2-Unit1-2015,Shopfloor-L2,11.9,49.0,29.7,1.167,27.371,286.0,23.81294892,No_Machine_Failure,14305079.7,499021.0,588633.5,2110.0,221.2
2007,2022-04-06,Makino-L1-Unit1-2013,Shopfloor-L1,6.7,59.2,32.8,1.253,19.511,266.0,16.96410507,Machine_Failure,5547000.0,467713.4,632363.6,2730.0,425.5
2008,2022-04-06,Makino-L3-Unit1-2015,Shopfloor-L3,20.2,48.6,40.0,1.352,35.113,360.0,32.37045571,No_Machine_Failure,6946602.0,499973.7,676790.3,2610.0,237.8
2009,2022-04-06,Makino-L1-Unit1-2013,Shopfloor-L1,12.2,41.3,38.9,1.499,20.525,373.0,23.79751757,No_Machine_Failure,13759405.3,499208.1,662832.1,1850.0,235.9
2010,2022-04-06,Makino-L3-Unit1-2015,Shopfloor-L3,26.4,45.7,33.7,0.678,37.648,314.0,15.90071615,Machine_Failure,14236000.0,484252.1,659784.0,3590.0,315.4
2011,2022-04-06,Makino-L1-Unit1-2013,Shopfloor-L1,12.2,52.0,31.8,1.281,32.097,379.0,23.84744493,No_Machine_Failure,9361767.3,497989.4,657785.0,1880.0,333.6
2012,2022-04-07,Makino-L2-Unit1-2015,Shopfloor-L2,30.3,45.7,29.7,1.088,27.793,301.0,15.1197393,Machine_Failure,12595000.0,486086.2,676953.4,3550.0,316.9
2013,2022-04-07,Makino-L1-Unit1-2013,Shopfloor-L1,20.3,44.4,42.4,0.988,31.699,348.0,23.70534783,No_Machine_Failure,10997739.4,316676.9,630925.0,2810.0,270.0
2014,2022-04-07,Makino-L1-Unit1-2013,Shopfloor-L1,20.3,43.7,37.3,0.738,27.525,315.0,23.69828742,No_Machine_Failure,11304089.1,314099.5,590110.0,2940.0,295.4
