Date,Machine_ID,Assembly_Line_No,Coolant_Temperature,Hydraulic_Oil_Temperature,Spindle_Bearing_Temperature,Spindle_Vibration,Tool_Vibration,Voltage,Torque,Hydraulic_Pressure,Coolant_Pressure,Air_System_Pressure,Cutting,Spindle_Speed,Downtime
2021-12-31,Makino-L1-Unit1-2013,Shopfloor-L1,35.3,47.4,34.6,1.382,25.274,368.0,14.20288973,12533000.0,493689.2,619673.3,2680.0,330.9,Machine_Failure
2022-03-31,Makino-L2-Unit1-2015,Shopfloor-L2,9.9,44.5,44.1,0.897,39.846,336.0,23.85101918,11175020.5,497805.7,634357.1,2580.0,333.6,No_Machine_Failure
2022-03-25,Makino-L2-Unit1-2015,Shopfloor-L2,8.7,51.2,30.8,1.332,9.888,319.0,32.51929855,12818271.0,560653.1,617633.7,1990.0,374.8,No_Machine_Failure
2022-03-15,Makino-L2-Unit1-2015,Shopfloor-L2,23.8,48.4,41.0,1.24,25.25,386.0,22.14500417,9932611.4,388883.5,631451.5,3090.0,235.9,No_Machine_Failure
2022-03-23,Makino-L3-Unit1-2015,Shopfloor-L3,26.1,50.9,36.2,0.316,20.649,332.0,21.20373085,15096367.1,316480.5,569799.0,2950.0,375.2,No_Machine_Failure
2022-03-21,Makino-L3-Unit1-2015,Shopfloor-L3,5.7,45.4,32.0,1.245,23.922,338.0,35.5812209,14160117.2,602067.6,659999.5,2020.0,399.1,No_Machine_Failure
2022-04-23,Makino-L3-Unit1-2015,Shopfloor-L3,9.8,46.5,28.1,0.971,29.207,337.0,17.89931102,7294000.0,459246.8,617202.3,2750.0,308.8,Machine_Failure
2022-01-26,Makino-L2-Unit1-2015,Shopfloor-L2,26.4,45.7,34.0,1.096,35.513,318.0,24.81557334,9535000.0,476524.9,708588.1,2700.0,320.6,Machine_Failure
2022-04-02,Makino-L1-Unit1-2013,Shopfloor-L1,20.7,47.1,40.4,0.285,28.069,347.0,25.06705172,6400000.0,471482.6,668753.7,3490.0,390.5,Machine_Failure
2022-03-13,Makino-L1-Unit1-2013,Shopfloor-L1,23.2,45.4,34.9,0.978,34.145,405.0,22.37122774,11278011.9,530643.8,690752.5,1950.0,235.9,No_Machine_Failure
2022-02-10,Makino-L2-Unit1-2015,Shopfloor-L2,13.8,45.2,34.2,0.436,27.457,346.0,24.03715825,13934000.0,493836.3,581482.5,2610.0,451.8,Machine_Failure
2022-03-15,Makino-L1-Unit1-2013,Shopfloor-L1,11.9,44.8,40.0,1.058,17.135,397.0,29.33886431,6350000.0,556785.7,640126.8,3690.0,450.9,Machine_Failure
2022-04-22,Makino-L3-Unit1-2015,Shopfloor-L3,21.3,48.4,36.9,0.725,37.938,258.0,23.2867665,11843864.9,510355.1,617042.8,1850.0,341.7,No_Machine_Failure
2022-03-17,Makino-L2-Unit1-2015,Shopfloor-L2,7.4,52.7,35.1,1.307,28.342,384.0,20.12740841,11826447.5,595532.6,668465.0,2010.0,270.0,No_Machine_Failure
2022-02-19,Makino-L1-Unit1-2013,Shopfloor-L1,6.4,54.2,37.5,1.221,30.889,414.0,24.42328746,9739000.0,591835.7,680645.3,2800.0,325.8,Machine_Failure
2022-02-25,Makino-L1-Unit1-2013,Shopfloor-L1,25.7,45.1,36.2,1.278,30.617,342.0,24.68469493,9558000.0,479401.6,704053.9,2860.0,322.3,Machine_Failure
2022-05-03,Makino-L3-Unit1-2015,Shopfloor-L3,24.4,45.9,35.9,1.181,16.905,316.0,25.88667173,5412000.0,591835.7,642082.3,3910.0,341.7,Machine_Failure
2022-03-03,Makino-L1-Unit1-2013,Shopfloor-L1,7.7,49.3,35.7,0.703,22.013,409.0,15.90071615,13593000.0,433105.5,620273.0,2400.0,390.5,Machine_Failure
2022-04-16,Makino-L3-Unit1-2015,Shopfloor-L3,23.0,44.1,42.1,1.1,21.408,283.0,32.4913785,14654457.0,379559.4,682812.0,3080.0,353.8,No_Machine_Failure
2022-04-04,Makino-L3-Unit1-2015,Shopfloor-L3,9.6,49.6,33.5,1.279,22.973,300.0,24.96872385,6401000.0,689318.2,652303.6,3550.0,318.7,Machine_Failure
2022-02-27,Makino-L1-Unit1-2013,Shopfloor-L1,6.0,39.6,36.0,1.443,27.61,329.0,23.99366739,7976000.0,494668.7,666620.4,2880.0,331.6,Machine_Failure
2022-02-06,Makino-L1-Unit1-2013,Shopfloor-L1,9.3,45.2,26.6,1.32,24.013,378.0,16.44955444,8027000.0,556785.7,686992.3,2740.0,442.1,Machine_Failure
2022-04-12,Makino-L2-Unit1-2015,Shopfloor-L2,24.4,47.2,31.3,0.965,30.316,401.0,26.04910787,9558000.0,454394.6,604097.8,2430.0,365.8,Machine_Failure
2022-02-28,Makino-L1-Unit1-2013,Shopfloor-L1,25.7,45.5,26.2,1.286,16.024,296.0,34.97300419,14137160.4,557255.8,685419.3,3080.0,221.2,No_Machine_Failure
2022-01-26,Makino-L3-Unit1-2015,Shopfloor-L3,18.3,53.1,36.2,1.297,32.328,343.0,24.82073412,9554000.0,476480.2,658575.9,3910.0,320.6,Machine_Failure
2022-04-02,Makino-L1-Unit1-2013,Shopfloor-L1,8.7,45.7,35.2,1.096,28.595,390.0,32.51929855,11890370.0,310696.0,653298.5,1880.0,320.0,No_Machine_Failure
2022-03-14,Makino-L3-Unit1-2015,Shopfloor-L3,25.6,41.9,36.7,0.559,42.693,253.0,17.89931102,9082000.0,456685.4,623314.3,3930.0,365.8,Machine_Failure
2022-03-24,Makino-L2-Unit1-2015,Shopfloor-L2,27.0,47.8,35.8,1.184,17.086,386.0,29.13830566,9244000.0,689318.2,616425.2,3590.0,346.7,Machine_Failure
2022-03-26,Makino-L2-Unit1-2015,Shopfloor-L2,18.7,38.8,26.3,1.689,28.489,319.0,28.71763715,8873000.0,591835.7,572382.7,3670.0,442.1,Machine_Failure
2022-02-24,Makino-L3-Unit1-2015,Shopfloor-L3,29.8,43.4,31.7,0.945,14.81,447.0,24.75252761,9177000.0,478394.6,616794.6,3670.0,341.7,Machine_Failure
2022-04-04,Makino-L2-Unit1-2015,Shopfloor-L2,20.4,51.8,40.7,1.273,27.168,419.0,32.51929855,11999464.7,502316.1,695459.4,2170.0,336.6,No_Machine_Failure
2022-03-03,Makino-L1-Unit1-2013,Shopfloor-L1,12.5,51.3,36.8,1.11,9.849,419.0,14.20288973,8027000.0,433246.0,743827.6,2630.0,460.2,Machine_Failure
2022-03-11,Makino-L2-Unit1-2015,Shopfloor-L2,26.4,46.0,40.8,1.653,22.293,317.0,26.49289678,6687000.0,447428.5,616504.1,3610.0,466.0,Machine_Failure
2022-03-31,Makino-L3-Unit1-2015,Shopfloor-L3,26.4,52.6,33.8,1.118,21.192,287.0,25.59247346,14114000.0,462656.8,687061.3,3610.0,310.9,Machine_Failure
2022-01-24,Makino-L3-Unit1-2015,Shopfloor-L3,26.4,40.1,34.3,0.516,21.67,386.0,16.44955444,9427000.0,475935.1,684067.7,2550.0,320.0,Machine_Failure
2022-05-23,Makino-L3-Unit1-2015,Shopfloor-L3,21.7,43.9,33.5,1.301,27.61,287.0,35.5812209,10388158.0,310598.2,700961.7,2880.0,345.0,No_Machine_Failure
2022-02-17,Makino-L3-Unit1-2015,Shopfloor-L3,27.0,44.9,32.9,0.977,17.868,337.0,24.27426654,7427000.0,487848.0,677537.5,3930.0,327.8,Machine_Failure
2022-04-05,Makino-L1-Unit1-2013,Shopfloor-L1,28.7,47.8,37.5,0.752,33.199,415.0,17.89931102,8536000.0,468123.7,643483.2,2690.0,466.0,Machine_Failure
2022-03-27,Makino-L1-Unit1-2013,Shopfloor-L1,26.9,48.4,33.3,1.626,21.542,368.0,35.58033366,10519542.9,572559.5,659940.9,3320.0,382.0,No_Machine_Failure
2022-03-21,Makino-L2-Unit1-2015,Shopfloor-L2,30.3,56.1,31.4,1.127,35.896,427.0,28.26034452,5828000.0,421436.7,661253.8,2500.0,281.6,Machine_Failure
2022-03-08,Makino-L2-Unit1-2015,Shopfloor-L2,14.2,48.0,28.9,0.85,35.313,360.0,27.66104641,13737000.0,486086.2,640593.3,2430.0,341.7,Machine_Failure
2022-03-23,Makino-L1-Unit1-2013,Shopfloor-L1,26.3,38.3,37.6,1.059,23.462,365.0,21.1211786,13913274.8,564882.9,627803.0,3000.0,376.7,No_Machine_Failure
2022-01-12,Makino-L1-Unit1-2013,Shopfloor-L1,10.4,49.7,32.3,1.529,23.975,317.0,24.20043595,8834000.0,486086.2,686005.6,2670.0,328.8,Machine_Failure
2022-02-20,Makino-L2-Unit1-2015,Shopfloor-L2,9.9,44.8,37.5,0.696,17.612,310.0,35.5812209,15051351.3,310696.0,686553.7,1990.0,235.9,No_Machine_Failure
2022-04-07,Makino-L1-Unit1-2013,Shopfloor-L1,20.2,44.3,38.9,0.935,25.437,316.0,35.5812209,14474697.5,316480.5,694189.0,2880.0,334.4,No_Machine_Failure
2022-03-29,Makino-L1-Unit1-2013,Shopfloor-L1,26.8,47.7,36.2,0.792,27.575,380.0,30.51400825,13138170.9,316480.5,627538.4,3100.0,381.2,No_Machine_Failure
2022-01-29,Makino-L2-Unit1-2015,Shopfloor-L2,22.2,49.2,34.9,0.667,30.564,399.0,22.81600076,8969829.1,520467.7,724759.0,2170.0,307.3,No_Machine_Failure
2022-03-20,Makino-L3-Unit1-2015,Shopfloor-L3,21.1,51.3,32.1,0.869,25.332,202.0,28.23527324,8124000.0,686394.4,545695.9,3590.0,341.7,Machine_Failure
2022-02-19,Makino-L2-Unit1-2015,Shopfloor-L2,9.9,45.8,30.5,1.18,32.845,396.0,19.26950555,12581656.1,632405.3,616449.5,1860.0,237.8,No_Machine_Failure
2022-03-19,Makino-L1-Unit1-2013,Shopfloor-L1,11.2,50.4,35.6,0.925,29.845,296.0,31.30094414,9396000.0,385270.5,662553.7,3330.0,254.2,Machine_Failure
2022-04-04,Makino-L3-Unit1-2015,Shopfloor-L3,23.6,57.1,36.9,1.092,24.876,411.0,16.44955444,9400000.0,473388.1,627966.6,2610.0,318.4,Machine_Failure
2022-05-14,Makino-L1-Unit1-2013,Shopfloor-L1,21.6,50.2,36.3,0.941,22.577,330.0,35.5812209,13657628.6,513052.3,684268.8,1910.0,295.4,No_Machine_Failure
2022-03-25,Makino-L1-Unit1-2013,Shopfloor-L1,25.9,52.4,34.8,0.671,23.605,365.0,29.877917433333334,9419275.1,560139.6,617703.9,3040.0,221.2,No_Machine_Failure
2022-03-29,Makino-L1-Unit1-2013,Shopfloor-L1,18.2,48.2,37.4,1.372,19.119,414.0,16.96410507,9310000.0,466666.2,647860.3,2640.0,466.0,Machine_Failure
2022-02-23,Makino-L1-Unit1-2013,Shopfloor-L1,26.3,48.0,31.9,1.076,9.478,325.0,24.85433153,15500000.0,476123.8,582184.6,3670.0,425.5,Machine_Failure
2022-03-28,Makino-L2-Unit1-2015,Shopfloor-L2,4.9,41.5,33.8,0.356,34.623,269.0,25.29282119,6364000.0,466824.4,636740.2,3590.0,314.6,Machine_Failure
2022-05-01,Makino-L3-Unit1-2015,Shopfloor-L3,29.8,53.5,39.2,0.848,26.985,373.0,16.44955444,13593000.0,460272.1,682643.0,2500.0,309.8,Machine_Failure
2022-05-02,Makino-L1-Unit1-2013,Shopfloor-L1,4.5,41.0,33.7,0.751,27.272,231.0,22.99070551,14880110.1,516253.7,624548.2,2750.0,346.1,No_Machine_Failure
2022-02-18,Makino-L3-Unit1-2015,Shopfloor-L3,26.4,43.1,38.6,1.034,33.968,374.0,24.47462319,9803000.0,483383.5,593972.8,3580.0,325.1,Machine_Failure
2022-03-08,Makino-L1-Unit1-2013,Shopfloor-L1,25.0,43.4,34.6,0.988,25.656,350.0,21.65383045,10574588.7,316480.5,675993.8,3020.0,367.4,No_Machine_Failure
2022-03-20,Makino-L1-Unit1-2013,Shopfloor-L1,12.3,46.1,28.0,0.786,23.135,304.0,28.39988102,6172000.0,418282.2,667298.8,3490.0,365.8,Machine_Failure
2022-03-08,Makino-L3-Unit1-2015,Shopfloor-L3,8.0,46.4,31.6,1.003,33.304,272.0,16.44955444,7104000.0,432283.7,692408.0,2460.0,288.8,Machine_Failure
2022-03-20,Makino-L3-Unit1-2015,Shopfloor-L3,25.8,46.3,32.7,0.792,16.817,352.0,16.96410507,7872000.0,696063.6,638691.4,3610.0,248.0,Machine_Failure
2022-04-13,Makino-L1-Unit1-2013,Shopfloor-L1,9.9,46.7,38.4,1.523,21.287,395.0,30.51400825,12759177.0,519506.1,582141.5,1890.0,348.3,No_Machine_Failure
2022-03-23,Makino-L3-Unit1-2015,Shopfloor-L3,26.4,50.5,38.2,0.393,27.333,379.0,21.05689838,9915558.1,389503.1,642187.3,3210.0,377.9,No_Machine_Failure
2022-03-04,Makino-L2-Unit1-2015,Shopfloor-L2,6.5,47.8,36.0,0.904,24.063,347.0,27.18845037,9436000.0,593661.0,674822.3,2320.0,292.6,Machine_Failure
2022-04-02,Makino-L3-Unit1-2015,Shopfloor-L3,20.5,54.9,40.7,1.694,19.804,368.0,32.51929855,13245219.5,503035.8,653920.4,2770.0,336.9,No_Machine_Failure
2022-04-16,Makino-L1-Unit1-2013,Shopfloor-L1,7.8,48.8,39.4,0.881,31.128,330.0,15.1197393,7094000.0,656033.2,666831.3,2510.0,443.4,Machine_Failure
2022-03-03,Makino-L3-Unit1-2015,Shopfloor-L3,26.3,54.7,29.2,1.54,33.325,343.0,15.90071615,5952000.0,683941.3,655284.8,2490.0,460.2,Machine_Failure
2022-03-15,Makino-L2-Unit1-2015,Shopfloor-L2,26.4,48.5,39.7,1.663,31.18,336.0,30.37294821,5926000.0,395291.4,628525.8,2190.0,365.8,Machine_Failure
2022-03-22,Makino-L3-Unit1-2015,Shopfloor-L3,10.6,47.0,34.5,0.585,16.025,382.0,19.60261148,9811458.4,619513.8,568924.1,2740.0,270.0,No_Machine_Failure
2022-04-01,Makino-L2-Unit1-2015,Shopfloor-L2,21.0,42.5,39.0,0.649,30.21,260.0,35.58033366,12481782.4,305314.9,668617.7,2550.0,358.0,No_Machine_Failure
2022-03-10,Makino-L1-Unit1-2013,Shopfloor-L1,26.4,48.6,36.1,0.62,44.839,427.0,26.6958564,9490000.0,444176.4,617103.6,2370.0,460.2,Machine_Failure
2022-03-22,Makino-L1-Unit1-2013,Shopfloor-L1,14.2,45.4,34.3,0.855,20.47,401.0,28.0659612,7420000.0,424049.5,587708.1,2580.0,442.1,Machine_Failure
2022-03-06,Makino-L3-Unit1-2015,Shopfloor-L3,14.7,44.1,38.0,1.506,24.446,334.0,15.90071615,6975000.0,428716.6,584025.8,2420.0,286.5,Machine_Failure
2022-03-22,Makino-L1-Unit1-2013,Shopfloor-L1,18.5,49.7,37.6,1.106,17.026,417.0,27.95748419,7759000.0,425844.6,569224.9,3670.0,284.6,Machine_Failure
2022-03-10,Makino-L1-Unit1-2013,Shopfloor-L1,26.4,46.5,31.6,0.49,37.063,396.0,16.96410507,8222000.0,444910.7,672708.8,2470.0,365.8,Machine_Failure
2022-02-18,Makino-L3-Unit1-2015,Shopfloor-L3,27.0,40.9,33.1,0.964,32.962,238.0,24.48340941,7929000.0,483203.6,585387.0,3930.0,325.0,Machine_Failure
2022-01-11,Makino-L3-Unit1-2015,Shopfloor-L3,4.5,47.7,37.4,1.994,25.405,342.0,22.99181275,16185128.1,516144.1,630106.9,2556.7,346.1,No_Machine_Failure
2022-02-20,Makino-L2-Unit1-2015,Shopfloor-L2,5.7,47.8,39.1,0.999,19.487,399.0,32.51929855,12017911.3,584607.1,641068.6,3060.0,389.9,No_Machine_Failure
2022-05-12,Makino-L1-Unit1-2013,Shopfloor-L1,21.7,49.9,40.5,1.253,25.067,341.0,23.10643241,8296880.8,513353.2,664599.5,2110.0,295.4,No_Machine_Failure
2022-04-04,Makino-L1-Unit1-2013,Shopfloor-L1,26.4,58.7,36.5,1.45,35.031,320.0,15.1197393,5792000.0,456685.4,626280.2,3690.0,442.1,Machine_Failure
2022-03-19,Makino-L3-Unit1-2015,Shopfloor-L3,29.2,50.1,43.1,1.23,30.766,255.0,19.99924595,11452429.9,305314.9,629871.0,1870.0,221.2,No_Machine_Failure
2022-03-16,Makino-L1-Unit1-2013,Shopfloor-L1,10.1,48.5,30.0,0.339,27.983,416.0,29.50021628,7610000.0,402069.8,597497.9,3910.0,269.7,Machine_Failure
2022-03-25,Makino-L2-Unit1-2015,Shopfloor-L2,6.8,45.4,35.5,1.192,27.584,329.0,34.97300419,11297813.6,561277.0,748134.9,1910.0,307.3,No_Machine_Failure
2022-03-19,Makino-L3-Unit1-2015,Shopfloor-L3,18.7,44.8,29.0,0.742,25.915,351.0,32.21988257,7976000.0,486086.2,645858.2,2290.0,247.0,Machine_Failure
2022-04-08,Makino-L1-Unit1-2013,Shopfloor-L1,16.1,51.1,36.4,1.007,21.239,268.0,25.63094599,6338000.0,456685.4,644961.1,3490.0,442.1,Machine_Failure
2022-03-27,Makino-L3-Unit1-2015,Shopfloor-L3,29.8,50.3,28.5,0.713,16.718,336.0,25.35057349,6831000.0,465739.3,610813.1,3550.0,341.7,Machine_Failure
2022-02-07,Makino-L3-Unit1-2015,Shopfloor-L3,20.5,45.9,40.3,0.784,26.321,328.0,32.72044546,15354156.4,503385.3,666900.2,2690.0,237.8,No_Machine_Failure
2022-04-16,Makino-L2-Unit1-2015,Shopfloor-L2,8.7,49.5,33.7,0.792,29.332,286.0,26.36851698,6346000.0,449732.7,635989.9,2560.0,301.8,Machine_Failure
2022-03-22,Makino-L3-Unit1-2015,Shopfloor-L3,26.1,48.0,31.8,0.973,21.789,411.0,33.92336502,13381363.8,562977.8,640803.8,3020.0,221.2,No_Machine_Failure
2022-02-10,Makino-L1-Unit1-2013,Shopfloor-L1,6.8,47.5,36.6,0.258,31.791,297.0,32.72044546,6714000.0,388883.5,683865.6,1990.0,333.6,No_Machine_Failure
2022-04-04,Makino-L1-Unit1-2013,Shopfloor-L1,20.9,48.1,37.0,1.29,24.889,312.0,23.41468439,12917549.6,305314.9,611412.2,1990.0,339.8,No_Machine_Failure
2022-03-22,Makino-L3-Unit1-2015,Shopfloor-L3,26.2,44.1,34.1,0.742,26.494,352.0,32.37045571,10656157.1,389503.1,680337.4,2960.0,375.9,No_Machine_Failure
2022-02-09,Makino-L3-Unit1-2015,Shopfloor-L3,27.0,45.9,37.2,0.896,11.285,319.0,16.44955444,7768000.0,492554.2,597314.2,2930.0,330.3,Machine_Failure
2022-03-30,Makino-L1-Unit1-2013,Shopfloor-L1,20.1,47.9,27.7,1.085,31.444,347.0,28.38124,13126585.4,498283.6,633532.9,2010.0,333.9,No_Machine_Failure
2022-02-28,Makino-L3-Unit1-2015,Shopfloor-L3,5.8,46.7,37.2,1.011,35.463,370.0,24.21393792,12100000.0,686394.4,691408.8,3550.0,460.2,Machine_Failure
2022-04-05,Makino-L3-Unit1-2015,Shopfloor-L3,20.7,44.7,34.7,0.78,20.725,403.0,23.51965711,13219709.8,505018.8,592643.2,2020.0,221.2,No_Machine_Failure
2022-02-16,Makino-L2-Unit1-2015,Shopfloor-L2,6.2,41.9,41.3,0.765,29.05,406.0,24.77693585,6105000.0,689318.2,663281.5,3690.0,442.1,Machine_Failure
2021-12-31,Makino-L1-Unit1-2013,Shopfloor-L1,25.6,46.0,33.4,1.291,26.492,335.0,24.05532601,7104000.0,693372.5,628496.5,3580.0,431.5,Machine_Failure
2022-02-21,Makino-L1-Unit1-2013,Shopfloor-L1,8.7,47.7,31.8,0.947,23.781,347.0,20.21690523,14647288.0,314099.5,676530.0,3130.0,320.0,No_Machine_Failure
2022-03-15,Makino-L2-Unit1-2015,Shopfloor-L2,16.9,44.9,30.2,1.511,28.495,340.0,15.1197393,6089000.0,484252.1,665236.4,2220.0,266.4,Machine_Failure
2022-03-01,Makino-L2-Unit1-2015,Shopfloor-L2,9.3,50.8,31.2,1.094,21.901,377.0,14.20288973,9343000.0,591835.7,582051.6,3610.0,392.9,Machine_Failure
2022-02-10,Makino-L1-Unit1-2013,Shopfloor-L1,27.0,47.3,38.8,0.365,29.782,282.0,15.1197393,7451000.0,490511.3,638006.4,3590.0,298.6,Machine_Failure
2022-02-02,Makino-L1-Unit1-2013,Shopfloor-L1,21.0,49.3,36.1,1.441,39.693,353.0,23.38486407,12829992.5,507623.7,596428.8,2170.0,340.2,No_Machine_Failure
2022-03-04,Makino-L3-Unit1-2015,Shopfloor-L3,27.0,49.3,29.5,0.777,17.93,354.0,27.18380594,6561000.0,486086.2,682910.1,3690.0,292.7,Machine_Failure
2022-05-03,Makino-L3-Unit1-2015,Shopfloor-L3,10.3,52.6,36.4,1.375,28.793,353.0,14.20288973,9570000.0,456812.4,684652.1,2400.0,307.3,Machine_Failure
2022-02-25,Makino-L3-Unit1-2015,Shopfloor-L3,5.0,39.1,35.4,0.778,22.247,302.0,24.7217648,5963000.0,686394.4,555702.6,2590.0,321.8,Machine_Failure
2022-03-05,Makino-L2-Unit1-2015,Shopfloor-L2,8.7,50.6,34.6,0.601,20.318,340.0,32.37045571,11987700.2,388883.5,645553.5,1860.0,320.0,No_Machine_Failure
2022-03-03,Makino-L1-Unit1-2013,Shopfloor-L1,24.9,50.9,37.0,1.473,35.075,327.0,34.97300419,14204122.1,549541.8,644457.9,3120.0,367.0,No_Machine_Failure
2022-02-04,Makino-L3-Unit1-2015,Shopfloor-L3,11.1,48.9,32.4,0.76,30.599,333.0,24.25453437,7000000.0,488114.4,678080.0,3670.0,460.2,Machine_Failure
2022-03-01,Makino-L1-Unit1-2013,Shopfloor-L1,27.0,45.4,35.5,0.978,17.136,311.0,24.07473525,9132000.0,689318.2,697779.2,3690.0,392.9,Machine_Failure
2022-02-11,Makino-L2-Unit1-2015,Shopfloor-L2,14.2,56.3,35.9,1.333,20.051,321.0,15.1197393,6422000.0,495730.4,608412.7,2730.0,332.4,Machine_Failure
2022-02-14,Makino-L2-Unit1-2015,Shopfloor-L2,26.0,50.9,37.4,0.542,18.235,270.0,32.37045571,14732776.3,560820.3,625108.8,1850.0,374.8,No_Machine_Failure
2022-02-27,Makino-L1-Unit1-2013,Shopfloor-L1,24.1,40.8,33.8,1.097,25.478,276.0,23.87606902,8364000.0,484252.1,687593.5,3910.0,442.1,Machine_Failure
2022-04-03,Makino-L1-Unit1-2013,Shopfloor-L1,10.6,47.6,34.7,0.732,22.271,316.0,15.1197393,9870000.0,474145.7,691659.6,2860.0,319.0,Machine_Failure
2022-03-02,Makino-L3-Unit1-2015,Shopfloor-L3,24.8,48.9,32.1,1.463,29.638,379.0,33.92336502,14101050.8,547606.5,661161.6,1880.0,295.4,No_Machine_Failure
2022-04-26,Makino-L2-Unit1-2015,Shopfloor-L2,5.7,49.3,37.0,1.378,18.979,393.0,23.35511961,14839818.2,305314.9,686919.8,2690.0,340.7,No_Machine_Failure
2022-02-21,Makino-L2-Unit1-2015,Shopfloor-L2,28.5,49.6,38.5,1.158,28.49,354.0,20.282182,8827913.4,389503.1,721205.2,1860.0,270.0,No_Machine_Failure
2022-04-29,Makino-L2-Unit1-2015,Shopfloor-L2,6.8,46.1,38.1,1.19,21.076,351.0,17.89931102,8993000.0,461013.5,626895.8,3590.0,460.2,Machine_Failure
2022-02-26,Makino-L2-Unit1-2015,Shopfloor-L2,28.7,54.3,32.9,1.28,23.871,383.0,24.01176944,6195000.0,494508.7,691682.1,2890.0,331.4,Machine_Failure
2022-03-23,Makino-L2-Unit1-2015,Shopfloor-L2,26.4,61.4,41.9,0.916,20.255,378.0,31.62033518,10320378.1,566343.9,631490.2,2020.0,377.6,No_Machine_Failure
2022-01-08,Makino-L2-Unit1-2015,Shopfloor-L2,29.8,43.2,38.9,0.975,36.442,341.0,24.02989883,13593000.0,683941.3,637067.8,3610.0,443.4,Machine_Failure
2022-01-08,Makino-L2-Unit1-2015,Shopfloor-L2,30.3,46.8,32.6,1.321,22.186,349.0,24.12583384,9719000.0,484252.1,637984.9,3550.0,329.8,Machine_Failure
2022-01-13,Makino-L2-Unit1-2015,Shopfloor-L2,27.0,52.4,38.7,0.882,29.345,352.0,24.01901791,6813000.0,456685.4,675054.5,2900.0,331.3,Machine_Failure
2022-03-05,Makino-L2-Unit1-2015,Shopfloor-L2,6.8,57.1,34.4,0.929,30.769,381.0,35.5812209,8827913.4,544207.2,680411.8,2970.0,307.3,No_Machine_Failure
2022-04-13,Makino-L3-Unit1-2015,Shopfloor-L3,12.2,55.4,31.4,0.6276666666666667,28.615,248.0,32.51929855,12306017.2,520372.7,611046.2,1860.0,348.7,No_Machine_Failure
2022-06-09,Makino-L1-Unit1-2013,Shopfloor-L1,6.8,48.5,38.7,0.712,22.003,371.0,32.37045571,8113822.1,513993.3,606085.2,2110.0,237.8,No_Machine_Failure
2022-02-23,Makino-L1-Unit1-2013,Shopfloor-L1,9.9,52.5,30.5,0.159,22.64,324.0,22.04173785,8699969.2,540810.2,641579.7,3000.0,361.0,No_Machine_Failure
2022-03-19,Makino-L2-Unit1-2015,Shopfloor-L2,28.4,48.5,37.0,0.772,26.317,373.0,20.34701445,13363540.0,305345.1,547933.0,1860.0,320.0,No_Machine_Failure
2022-02-01,Makino-L3-Unit1-2015,Shopfloor-L3,12.2,44.5,32.1,0.995,26.498,376.0,22.80401242,14585585.8,520777.7,640265.5,2790.0,348.9,No_Machine_Failure
2022-01-31,Makino-L1-Unit1-2013,Shopfloor-L1,9.9,56.5,40.0,1.036,36.234,353.0,24.46208239,7238000.0,556785.7,666183.7,3330.0,460.2,Machine_Failure
2022-03-26,Makino-L1-Unit1-2013,Shopfloor-L1,8.2,44.8,29.2,1.145,28.69,368.0,28.72109253,8023000.0,413113.2,632368.9,2170.0,425.5,Machine_Failure
2022-03-16,Makino-L3-Unit1-2015,Shopfloor-L3,28.5,52.1,36.8,1.071,15.059,361.0,32.51929855,9784817.9,589755.1,592520.0,3000.0,391.6,No_Machine_Failure
2022-02-09,Makino-L1-Unit1-2013,Shopfloor-L1,5.7,47.3,34.4,1.315,20.186,335.0,14.20288973,7619000.0,656033.2,708068.4,2610.0,328.6,Machine_Failure
2022-02-26,Makino-L1-Unit1-2013,Shopfloor-L1,26.4,45.8,34.2,0.993,30.827,293.0,24.24468031,6019000.0,488183.5,660566.8,2840.0,328.2,Machine_Failure
2022-03-08,Makino-L1-Unit1-2013,Shopfloor-L1,9.0,45.5,34.3,1.135,34.875,281.0,14.20288973,13593000.0,535862.4,616916.2,2270.0,365.8,Machine_Failure
2022-02-12,Makino-L3-Unit1-2015,Shopfloor-L3,27.3,47.8,32.9,0.524,29.803,389.0,20.70888821,14174531.0,575556.2,653170.5,3130.0,384.2,No_Machine_Failure
2022-05-01,Makino-L3-Unit1-2015,Shopfloor-L3,21.2,51.3,37.2,1.412,30.854,341.0,23.33571219,13131473.8,508973.9,607218.5,1860.0,235.9,No_Machine_Failure
2022-03-10,Makino-L1-Unit1-2013,Shopfloor-L1,9.5,52.1,38.6,1.232,37.681,397.0,26.65709978,5060000.0,444586.1,671259.7,2440.0,459.3,Machine_Failure
2022-02-25,Makino-L2-Unit1-2015,Shopfloor-L2,17.0,49.1,37.0,0.94,24.307,349.0,24.67831481,6897000.0,479522.3,640384.5,3650.0,322.4,Machine_Failure
2022-02-20,Makino-L2-Unit1-2015,Shopfloor-L2,8.7,42.0,38.4,1.387,20.975,362.0,20.39133778,8827913.4,585732.4,580637.0,2020.0,390.2,No_Machine_Failure
2022-04-04,Makino-L3-Unit1-2015,Shopfloor-L3,27.0,46.4,38.7,1.42,28.137,311.0,16.44955444,7258000.0,473424.9,668658.2,2490.0,443.4,Machine_Failure
2022-03-08,Makino-L1-Unit1-2013,Shopfloor-L1,21.0,45.4,36.8,0.804,23.205,293.0,14.20288973,6376000.0,556785.7,609589.0,2340.0,460.2,Machine_Failure
